word_address,word,mnemonic,operands,decode_status
0x0FA7,0x1283,bcf,"0x03, 5",instruction
0x0FA8,0x26DD,call,0x6DD,instruction
0x0FA9,0x3001,movlw,0x01,instruction
0x0FAA,0x1683,bsf,"0x03, 5",instruction
0x0FAB,0x00D5,movwf,0x55,instruction
0x0FAC,0x118A,bcf,"0x0A, 3",instruction
0x0FAD,0x1283,bcf,"0x03, 5",instruction
0x0FAE,0x2292,call,0x292,instruction
0x0FAF,0x158A,bsf,"0x0A, 3",instruction
0x0FB0,0x3012,movlw,0x12,instruction
0x0FB1,0x1683,bsf,"0x03, 5",instruction
0x0FB2,0x00D2,movwf,0x52,instruction
0x0FB3,0x1283,bcf,"0x03, 5",instruction
0x0FB4,0x26DD,call,0x6DD,instruction
0x0FB5,0x0858,movf,"0x58, W",instruction
0x0FB6,0x3C1D,sublw,0x1D,instruction
0x0FB7,0x1C03,btfss,"0x03, 0",instruction
0x0FB8,0x2FBB,goto,0x7BB,instruction
0x0FB9,0x10AD,bcf,"0x2D, 1",instruction
0x0FBA,0x112D,bcf,"0x2D, 2",instruction
0x0FBB,0x1683,bsf,"0x03, 5",instruction
0x0FBC,0x01D5,clrf,0x55,instruction
0x0FBD,0x118A,bcf,"0x0A, 3",instruction
0x0FBE,0x1283,bcf,"0x03, 5",instruction
0x0FBF,0x2292,call,0x292,instruction
0x0FC0,0x158A,bsf,"0x0A, 3",instruction
0x0FC1,0x3001,movlw,0x01,instruction
0x0FC2,0x1683,bsf,"0x03, 5",instruction
0x0FC3,0x00D5,movwf,0x55,instruction
0x0FC4,0x118A,bcf,"0x0A, 3",instruction
0x0FC5,0x1283,bcf,"0x03, 5",instruction
0x0FC6,0x22A2,call,0x2A2,instruction
0x0FC7,0x158A,bsf,"0x0A, 3",instruction
0x0FC8,0x3012,movlw,0x12,instruction
0x0FC9,0x1683,bsf,"0x03, 5",instruction
0x0FCA,0x00D2,movwf,0x52,instruction
0x0FCB,0x1283,bcf,"0x03, 5",instruction
0x0FCC,0x26DD,call,0x6DD,instruction
0x0FCD,0x0858,movf,"0x58, W",instruction
0x0FCE,0x3C1D,sublw,0x1D,instruction
0x0FCF,0x1C03,btfss,"0x03, 0",instruction
0x0FD0,0x2FD3,goto,0x7D3,instruction
0x0FD1,0x102D,bcf,"0x2D, 0",instruction
0x0FD2,0x112D,bcf,"0x2D, 2",instruction
0x0FD3,0x1683,bsf,"0x03, 5",instruction
0x0FD4,0x01D5,clrf,0x55,instruction
0x0FD5,0x118A,bcf,"0x0A, 3",instruction
0x0FD6,0x1283,bcf,"0x03, 5",instruction
0x0FD7,0x2292,call,0x292,instruction
0x0FD8,0x158A,bsf,"0x0A, 3",instruction
0x0FD9,0x1683,bsf,"0x03, 5",instruction
0x0FDA,0x01D5,clrf,0x55,instruction
0x0FDB,0x118A,bcf,"0x0A, 3",instruction
0x0FDC,0x1283,bcf,"0x03, 5",instruction
0x0FDD,0x22A2,call,0x2A2,instruction
0x0FDE,0x158A,bsf,"0x0A, 3",instruction
0x0FDF,0x118A,bcf,"0x0A, 3",instruction
0x0FE0,0x228F,call,0x28F,instruction
0x0FE1,0x158A,bsf,"0x0A, 3",instruction
0x0FE2,0x3400,retlw,0x00,instruction
0x0FE3,0x3001,movlw,0x01,instruction
0x0FE4,0x1683,bsf,"0x03, 5",instruction
0x0FE5,0x00D5,movwf,0x55,instruction
0x0FE6,0x118A,bcf,"0x0A, 3",instruction
0x0FE7,0x1283,bcf,"0x03, 5",instruction
0x0FE8,0x2292,call,0x292,instruction
0x0FE9,0x158A,bsf,"0x0A, 3",instruction
0x0FEA,0x3001,movlw,0x01,instruction
0x0FEB,0x1683,bsf,"0x03, 5",instruction
0x0FEC,0x00D5,movwf,0x55,instruction
0x0FED,0x118A,bcf,"0x0A, 3",instruction
0x0FEE,0x1283,bcf,"0x03, 5",instruction
0x0FEF,0x22A2,call,0x2A2,instruction
0x0FF0,0x158A,bsf,"0x0A, 3",instruction
0x0FF1,0x1807,btfsc,"0x07, 0",instruction
0x0FF2,0x2FF7,goto,0x7F7,instruction
0x0FF3,0x1887,btfsc,"0x07, 1",instruction
0x0FF4,0x2FF7,goto,0x7F7,instruction
0x0FF5,0x13AD,bcf,"0x2D, 7",instruction
0x0FF6,0x2FF8,goto,0x7F8,instruction
0x0FF7,0x17AD,bsf,"0x2D, 7",instruction
0x0FF8,0x3400,retlw,0x00,instruction
0x1000,0x120A,bcf,"0x0A, 4",instruction
0x1001,0x158A,bsf,"0x0A, 3",instruction
0x1002,0x2671,call,0x671,instruction
0x1003,0x160A,bsf,"0x0A, 4",instruction
0x1004,0x118A,bcf,"0x0A, 3",instruction
0x1005,0x0878,movf,"0x78, W",instruction
0x1006,0x1683,bsf,"0x03, 5",instruction
0x1007,0x00CA,movwf,0x4A,instruction
0x1008,0x3C43,sublw,0x43,instruction
0x1009,0x1D03,btfss,"0x03, 2",instruction
0x100A,0x29EC,goto,0x1EC,instruction
0x100B,0x120A,bcf,"0x0A, 4",instruction
0x100C,0x158A,bsf,"0x0A, 3",instruction
0x100D,0x1283,bcf,"0x03, 5",instruction
0x100E,0x2671,call,0x671,instruction
0x100F,0x160A,bsf,"0x0A, 4",instruction
0x1010,0x118A,bcf,"0x0A, 3",instruction
0x1011,0x0878,movf,"0x78, W",instruction
0x1012,0x1683,bsf,"0x03, 5",instruction
0x1013,0x00CB,movwf,0x4B,instruction
0x1014,0x3C57,sublw,0x57,instruction
0x1015,0x1D03,btfss,"0x03, 2",instruction
0x1016,0x293E,goto,0x13E,instruction
0x1017,0x120A,bcf,"0x0A, 4",instruction
0x1018,0x158A,bsf,"0x0A, 3",instruction
0x1019,0x1283,bcf,"0x03, 5",instruction
0x101A,0x26C0,call,0x6C0,instruction
0x101B,0x160A,bsf,"0x0A, 4",instruction
0x101C,0x118A,bcf,"0x0A, 3",instruction
0x101D,0x0878,movf,"0x78, W",instruction
0x101E,0x1683,bsf,"0x03, 5",instruction
0x101F,0x00CC,movwf,0x4C,instruction
0x1020,0x120A,bcf,"0x0A, 4",instruction
0x1021,0x158A,bsf,"0x0A, 3",instruction
0x1022,0x1283,bcf,"0x03, 5",instruction
0x1023,0x26C0,call,0x6C0,instruction
0x1024,0x160A,bsf,"0x0A, 4",instruction
0x1025,0x118A,bcf,"0x0A, 3",instruction
0x1026,0x0878,movf,"0x78, W",instruction
0x1027,0x1683,bsf,"0x03, 5",instruction
0x1028,0x00CD,movwf,0x4D,instruction
0x1029,0x084C,movf,"0x4C, W",instruction
0x102A,0x3EF0,addlw,0xF0,instruction
0x102B,0x1803,btfsc,"0x03, 0",instruction
0x102C,0x293D,goto,0x13D,instruction
0x102D,0x3E10,addlw,0x10,instruction
0x102E,0x1283,bcf,"0x03, 5",instruction
0x102F,0x2A93,goto,0x293,instruction
0x1030,0x1683,bsf,"0x03, 5",instruction
0x1031,0x08CD,movf,"0x4D, F",instruction
0x1032,0x1D03,btfss,"0x03, 2",instruction
0x1033,0x2835,goto,0x035,instruction
0x1034,0x01C2,clrf,0x42,instruction
0x1035,0x293D,goto,0x13D,instruction
0x1036,0x120A,bcf,"0x0A, 4",instruction
0x1037,0x26FD,call,0x6FD,instruction
0x1038,0x160A,bsf,"0x0A, 4",instruction
0x1039,0x1703,bsf,"0x03, 6",instruction
0x103A,0x018D,clrf,0x0D,instruction
0x103B,0x1683,bsf,"0x03, 5",instruction
0x103C,0x1303,bcf,"0x03, 6",instruction
0x103D,0x0844,movf,"0x44, W",instruction
0x103E,0x1283,bcf,"0x03, 5",instruction
0x103F,0x1703,bsf,"0x03, 6",instruction
0x1040,0x008C,movwf,0x0C,instruction
0x1041,0x1683,bsf,"0x03, 5",instruction
0x1042,0x138C,bcf,"0x0C, 7",instruction
0x1043,0x150C,bsf,"0x0C, 2",instruction
0x1044,0x1283,bcf,"0x03, 5",instruction
0x1045,0x1303,bcf,"0x03, 6",instruction
0x1046,0x080B,movf,"0x0B, W",instruction
0x1047,0x00F7,movwf,0x77,instruction
0x1048,0x138B,bcf,"0x0B, 7",instruction
0x1049,0x1683,bsf,"0x03, 5",instruction
0x104A,0x1703,bsf,"0x03, 6",instruction
0x104B,0x3055,movlw,0x55,instruction
0x104C,0x008D,movwf,0x0D,instruction
0x104D,0x30AA,movlw,0xAA,instruction
0x104E,0x008D,movwf,0x0D,instruction
0x104F,0x148C,bsf,"0x0C, 1",instruction
0x1050,0x188C,btfsc,"0x0C, 1",instruction
0x1051,0x2850,goto,0x050,instruction
0x1052,0x110C,bcf,"0x0C, 2",instruction
0x1053,0x0877,movf,"0x77, W",instruction
0x1054,0x1283,bcf,"0x03, 5",instruction
0x1055,0x1303,bcf,"0x03, 6",instruction
0x1056,0x048B,iorwf,"0x0B, F",instruction
0x1057,0x3001,movlw,0x01,instruction
0x1058,0x1703,bsf,"0x03, 6",instruction
0x1059,0x008D,movwf,0x0D,instruction
0x105A,0x1683,bsf,"0x03, 5",instruction
0x105B,0x1303,bcf,"0x03, 6",instruction
0x105C,0x0843,movf,"0x43, W",instruction
0x105D,0x1283,bcf,"0x03, 5",instruction
0x105E,0x1703,bsf,"0x03, 6",instruction
0x105F,0x008C,movwf,0x0C,instruction
0x1060,0x1683,bsf,"0x03, 5",instruction
0x1061,0x138C,bcf,"0x0C, 7",instruction
0x1062,0x150C,bsf,"0x0C, 2",instruction
0x1063,0x1283,bcf,"0x03, 5",instruction
0x1064,0x1303,bcf,"0x03, 6",instruction
0x1065,0x080B,movf,"0x0B, W",instruction
0x1066,0x00F7,movwf,0x77,instruction
0x1067,0x138B,bcf,"0x0B, 7",instruction
0x1068,0x1683,bsf,"0x03, 5",instruction
0x1069,0x1703,bsf,"0x03, 6",instruction
0x106A,0x3055,movlw,0x55,instruction
0x106B,0x008D,movwf,0x0D,instruction
0x106C,0x30AA,movlw,0xAA,instruction
0x106D,0x008D,movwf,0x0D,instruction
0x106E,0x148C,bsf,"0x0C, 1",instruction
0x106F,0x188C,btfsc,"0x0C, 1",instruction
0x1070,0x286F,goto,0x06F,instruction
0x1071,0x110C,bcf,"0x0C, 2",instruction
0x1072,0x0877,movf,"0x77, W",instruction
0x1073,0x1283,bcf,"0x03, 5",instruction
0x1074,0x1303,bcf,"0x03, 6",instruction
0x1075,0x048B,iorwf,"0x0B, F",instruction
0x1076,0x120A,bcf,"0x0A, 4",instruction
0x1077,0x2722,call,0x722,instruction
0x1078,0x160A,bsf,"0x0A, 4",instruction
0x1079,0x1683,bsf,"0x03, 5",instruction
0x107A,0x293D,goto,0x13D,instruction
0x107B,0x15D1,bsf,"0x51, 3",instruction
0x107C,0x3078,movlw,0x78,instruction
0x107D,0x1683,bsf,"0x03, 5",instruction
0x107E,0x00C2,movwf,0x42,instruction
0x107F,0x293D,goto,0x13D,instruction
0x1080,0x11D1,bcf,"0x51, 3",instruction
0x1081,0x01CB,clrf,0x4B,instruction
0x1082,0x01CA,clrf,0x4A,instruction
0x1083,0x1683,bsf,"0x03, 5",instruction
0x1084,0x293D,goto,0x13D,instruction
0x1085,0x1683,bsf,"0x03, 5",instruction
0x1086,0x084D,movf,"0x4D, W",instruction
0x1087,0x1283,bcf,"0x03, 5",instruction
0x1088,0x00C8,movwf,0x48,instruction
0x1089,0x120A,bcf,"0x0A, 4",instruction
0x108A,0x21BA,call,0x1BA,instruction
0x108B,0x160A,bsf,"0x0A, 4",instruction
0x108C,0x1683,bsf,"0x03, 5",instruction
0x108D,0x293D,goto,0x13D,instruction
0x108E,0x120A,bcf,"0x0A, 4",instruction
0x108F,0x158A,bsf,"0x0A, 3",instruction
0x1090,0x2717,call,0x717,instruction
0x1091,0x160A,bsf,"0x0A, 4",instruction
0x1092,0x118A,bcf,"0x0A, 3",instruction
0x1093,0x1683,bsf,"0x03, 5",instruction
0x1094,0x293D,goto,0x13D,instruction
0x1095,0x120A,bcf,"0x0A, 4",instruction
0x1096,0x228F,call,0x28F,instruction
0x1097,0x160A,bsf,"0x0A, 4",instruction
0x1098,0x1683,bsf,"0x03, 5",instruction
0x1099,0x293D,goto,0x13D,instruction
0x109A,0x120A,bcf,"0x0A, 4",instruction
0x109B,0x158A,bsf,"0x0A, 3",instruction
0x109C,0x2793,call,0x793,instruction
0x109D,0x160A,bsf,"0x0A, 4",instruction
0x109E,0x118A,bcf,"0x0A, 3",instruction
0x109F,0x1683,bsf,"0x03, 5",instruction
0x10A0,0x293D,goto,0x13D,instruction
0x10A1,0x1683,bsf,"0x03, 5",instruction
0x10A2,0x084D,movf,"0x4D, W",instruction
0x10A3,0x1283,bcf,"0x03, 5",instruction
0x10A4,0x00A9,movwf,0x29,instruction
0x10A5,0x1683,bsf,"0x03, 5",instruction
0x10A6,0x293D,goto,0x13D,instruction
0x10A7,0x1683,bsf,"0x03, 5",instruction
0x10A8,0x01CF,clrf,0x4F,instruction
0x10A9,0x084D,movf,"0x4D, W",instruction
0x10AA,0x00CE,movwf,0x4E,instruction
0x10AB,0x084F,movf,"0x4F, W",instruction
0x10AC,0x00D7,movwf,0x57,instruction
0x10AD,0x084E,movf,"0x4E, W",instruction
0x10AE,0x00D6,movwf,0x56,instruction
0x10AF,0x01D9,clrf,0x59,instruction
0x10B0,0x3018,movlw,0x18,instruction
0x10B1,0x00D8,movwf,0x58,instruction
0x10B2,0x120A,bcf,"0x0A, 4",instruction
0x10B3,0x1283,bcf,"0x03, 5",instruction
0x10B4,0x23E8,call,0x3E8,instruction
0x10B5,0x160A,bsf,"0x0A, 4",instruction
0x10B6,0x0879,movf,"0x79, W",instruction
0x10B7,0x1683,bsf,"0x03, 5",instruction
0x10B8,0x00D1,movwf,0x51,instruction
0x10B9,0x0878,movf,"0x78, W",instruction
0x10BA,0x00D0,movwf,0x50,instruction
0x10BB,0x0851,movf,"0x51, W",instruction
0x10BC,0x00D5,movwf,0x55,instruction
0x10BD,0x0850,movf,"0x50, W",instruction
0x10BE,0x00D4,movwf,0x54,instruction
0x10BF,0x120A,bcf,"0x0A, 4",instruction
0x10C0,0x1283,bcf,"0x03, 5",instruction
0x10C1,0x24F9,call,0x4F9,instruction
0x10C2,0x160A,bsf,"0x0A, 4",instruction
0x10C3,0x1683,bsf,"0x03, 5",instruction
0x10C4,0x293D,goto,0x13D,instruction
0x10C5,0x120A,bcf,"0x0A, 4",instruction
0x10C6,0x158A,bsf,"0x0A, 3",instruction
0x10C7,0x279F,call,0x79F,instruction
0x10C8,0x160A,bsf,"0x0A, 4",instruction
0x10C9,0x118A,bcf,"0x0A, 3",instruction
0x10CA,0x120A,bcf,"0x0A, 4",instruction
0x10CB,0x158A,bsf,"0x0A, 3",instruction
0x10CC,0x2793,call,0x793,instruction
0x10CD,0x160A,bsf,"0x0A, 4",instruction
0x10CE,0x118A,bcf,"0x0A, 3",instruction
0x10CF,0x1683,bsf,"0x03, 5",instruction
0x10D0,0x293D,goto,0x13D,instruction
0x10D1,0x1683,bsf,"0x03, 5",instruction
0x10D2,0x0E4D,swapf,"0x4D, W",instruction
0x10D3,0x00D0,movwf,0x50,instruction
0x10D4,0x30F0,movlw,0xF0,instruction
0x10D5,0x05D0,andwf,"0x50, F",instruction
0x10D6,0x01D5,clrf,0x55,instruction
0x10D7,0x0850,movf,"0x50, W",instruction
0x10D8,0x00D4,movwf,0x54,instruction
0x10D9,0x120A,bcf,"0x0A, 4",instruction
0x10DA,0x1283,bcf,"0x03, 5",instruction
0x10DB,0x263B,call,0x63B,instruction
0x10DC,0x160A,bsf,"0x0A, 4",instruction
0x10DD,0x1683,bsf,"0x03, 5",instruction
0x10DE,0x293D,goto,0x13D,instruction
0x10DF,0x120A,bcf,"0x0A, 4",instruction
0x10E0,0x26B0,call,0x6B0,instruction
0x10E1,0x160A,bsf,"0x0A, 4",instruction
0x10E2,0x1EC3,btfss,"0x43, 5",instruction
0x10E3,0x28E6,goto,0x0E6,instruction
0x10E4,0x3021,movlw,0x21,instruction
0x10E5,0x28E7,goto,0x0E7,instruction
0x10E6,0x3001,movlw,0x01,instruction
0x10E7,0x00C3,movwf,0x43,instruction
0x10E8,0x120A,bcf,"0x0A, 4",instruction
0x10E9,0x20E9,call,0x0E9,instruction
0x10EA,0x160A,bsf,"0x0A, 4",instruction
0x10EB,0x1683,bsf,"0x03, 5",instruction
0x10EC,0x293D,goto,0x13D,instruction
0x10ED,0x120A,bcf,"0x0A, 4",instruction
0x10EE,0x158A,bsf,"0x0A, 3",instruction
0x10EF,0x27E3,call,0x7E3,instruction
0x10F0,0x160A,bsf,"0x0A, 4",instruction
0x10F1,0x118A,bcf,"0x0A, 3",instruction
0x10F2,0x3082,movlw,0x82,instruction
0x10F3,0x1683,bsf,"0x03, 5",instruction
0x10F4,0x00C2,movwf,0x42,instruction
0x10F5,0x3049,movlw,0x49,instruction
0x10F6,0x0064,clrwdt,,instruction
0x10F7,0x1283,bcf,"0x03, 5",instruction
0x10F8,0x1A0C,btfsc,"0x0C, 4",instruction
0x10F9,0x28FC,goto,0x0FC,instruction
0x10FA,0x1683,bsf,"0x03, 5",instruction
0x10FB,0x28F6,goto,0x0F6,instruction
0x10FC,0x0099,movwf,0x19,instruction
0x10FD,0x300A,movlw,0x0A,instruction
0x10FE,0x0064,clrwdt,,instruction
0x10FF,0x1E0C,btfss,"0x0C, 4",instruction
0x1100,0x28FE,goto,0x0FE,instruction
0x1101,0x0099,movwf,0x19,instruction
0x1102,0x1683,bsf,"0x03, 5",instruction
0x1103,0x293D,goto,0x13D,instruction
0x1104,0x1683,bsf,"0x03, 5",instruction
0x1105,0x084D,movf,"0x4D, W",instruction
0x1106,0x1283,bcf,"0x03, 5",instruction
0x1107,0x00D2,movwf,0x52,instruction
0x1108,0x17DD,bsf,"0x5D, 7",instruction
0x1109,0x1683,bsf,"0x03, 5",instruction
0x110A,0x293D,goto,0x13D,instruction
0x110B,0x1683,bsf,"0x03, 5",instruction
0x110C,0x084D,movf,"0x4D, W",instruction
0x110D,0x3CC4,sublw,0xC4,instruction
0x110E,0x1D03,btfss,"0x03, 2",instruction
0x110F,0x293B,goto,0x13B,instruction
0x1110,0x01CD,clrf,0x4D,instruction
0x1111,0x084D,movf,"0x4D, W",instruction
0x1112,0x3C13,sublw,0x13,instruction
0x1113,0x1C03,btfss,"0x03, 0",instruction
0x1114,0x2932,goto,0x132,instruction
0x1115,0x01D6,clrf,0x56,instruction
0x1116,0x120A,bcf,"0x0A, 4",instruction
0x1117,0x1283,bcf,"0x03, 5",instruction
0x1118,0x2779,call,0x779,instruction
0x1119,0x160A,bsf,"0x0A, 4",instruction
0x111A,0x3032,movlw,0x32,instruction
0x111B,0x1683,bsf,"0x03, 5",instruction
0x111C,0x00D0,movwf,0x50,instruction
0x111D,0x120A,bcf,"0x0A, 4",instruction
0x111E,0x1283,bcf,"0x03, 5",instruction
0x111F,0x25E3,call,0x5E3,instruction
0x1120,0x160A,bsf,"0x0A, 4",instruction
0x1121,0x3001,movlw,0x01,instruction
0x1122,0x1683,bsf,"0x03, 5",instruction
0x1123,0x00D6,movwf,0x56,instruction
0x1124,0x120A,bcf,"0x0A, 4",instruction
0x1125,0x1283,bcf,"0x03, 5",instruction
0x1126,0x2779,call,0x779,instruction
0x1127,0x160A,bsf,"0x0A, 4",instruction
0x1128,0x3032,movlw,0x32,instruction
0x1129,0x1683,bsf,"0x03, 5",instruction
0x112A,0x00D0,movwf,0x50,instruction
0x112B,0x120A,bcf,"0x0A, 4",instruction
0x112C,0x1283,bcf,"0x03, 5",instruction
0x112D,0x25E3,call,0x5E3,instruction
0x112E,0x160A,bsf,"0x0A, 4",instruction
0x112F,0x1683,bsf,"0x03, 5",instruction
0x1130,0x0ACD,incf,"0x4D, F",instruction
0x1131,0x2911,goto,0x111,instruction
0x1132,0x1283,bcf,"0x03, 5",instruction
0x1133,0x130B,bcf,"0x0B, 6",instruction
0x1134,0x138B,bcf,"0x0B, 7",instruction
0x1135,0x1B8B,btfsc,"0x0B, 7",instruction
0x1136,0x2934,goto,0x134,instruction
0x1137,0x2937,goto,0x137,instruction
0x1138,0x018A,clrf,0x0A,instruction
0x1139,0x2800,goto,0x000,instruction
0x113A,0x1683,bsf,"0x03, 5",instruction
0x113B,0x293D,goto,0x13D,instruction
0x113C,0x1683,bsf,"0x03, 5",instruction
0x113D,0x2A8A,goto,0x28A,instruction
0x113E,0x084B,movf,"0x4B, W",instruction
0x113F,0x3C52,sublw,0x52,instruction
0x1140,0x1D03,btfss,"0x03, 2",instruction
0x1141,0x29EC,goto,0x1EC,instruction
0x1142,0x120A,bcf,"0x0A, 4",instruction
0x1143,0x158A,bsf,"0x0A, 3",instruction
0x1144,0x1283,bcf,"0x03, 5",instruction
0x1145,0x26C0,call,0x6C0,instruction
0x1146,0x160A,bsf,"0x0A, 4",instruction
0x1147,0x118A,bcf,"0x0A, 3",instruction
0x1148,0x0878,movf,"0x78, W",instruction
0x1149,0x1683,bsf,"0x03, 5",instruction
0x114A,0x00CC,movwf,0x4C,instruction
0x114B,0x01CD,clrf,0x4D,instruction
0x114C,0x084C,movf,"0x4C, W",instruction
0x114D,0x3EF1,addlw,0xF1,instruction
0x114E,0x1803,btfsc,"0x03, 0",instruction
0x114F,0x29EB,goto,0x1EB,instruction
0x1150,0x3E0F,addlw,0x0F,instruction
0x1151,0x1283,bcf,"0x03, 5",instruction
0x1152,0x2AA7,goto,0x2A7,instruction
0x1153,0x01D3,clrf,0x53,instruction
0x1154,0x1683,bsf,"0x03, 5",instruction
0x1155,0x29EB,goto,0x1EB,instruction
0x1156,0x0853,movf,"0x53, W",instruction
0x1157,0x1683,bsf,"0x03, 5",instruction
0x1158,0x00CD,movwf,0x4D,instruction
0x1159,0x29EB,goto,0x1EB,instruction
0x115A,0x120A,bcf,"0x0A, 4",instruction
0x115B,0x158A,bsf,"0x0A, 3",instruction
0x115C,0x26FF,call,0x6FF,instruction
0x115D,0x160A,bsf,"0x0A, 4",instruction
0x115E,0x118A,bcf,"0x0A, 3",instruction
0x115F,0x1683,bsf,"0x03, 5",instruction
0x1160,0x01CD,clrf,0x4D,instruction
0x1161,0x1283,bcf,"0x03, 5",instruction
0x1162,0x1C51,btfss,"0x51, 0",instruction
0x1163,0x2967,goto,0x167,instruction
0x1164,0x1683,bsf,"0x03, 5",instruction
0x1165,0x144D,bsf,"0x4D, 0",instruction
0x1166,0x1283,bcf,"0x03, 5",instruction
0x1167,0x1CD1,btfss,"0x51, 1",instruction
0x1168,0x296C,goto,0x16C,instruction
0x1169,0x1683,bsf,"0x03, 5",instruction
0x116A,0x14CD,bsf,"0x4D, 1",instruction
0x116B,0x1283,bcf,"0x03, 5",instruction
0x116C,0x1D51,btfss,"0x51, 2",instruction
0x116D,0x2971,goto,0x171,instruction
0x116E,0x1683,bsf,"0x03, 5",instruction
0x116F,0x154D,bsf,"0x4D, 2",instruction
0x1170,0x1283,bcf,"0x03, 5",instruction
0x1171,0x1DD1,btfss,"0x51, 3",instruction
0x1172,0x2976,goto,0x176,instruction
0x1173,0x1683,bsf,"0x03, 5",instruction
0x1174,0x15CD,bsf,"0x4D, 3",instruction
0x1175,0x1283,bcf,"0x03, 5",instruction
0x1176,0x1C08,btfss,"0x08, 0",instruction
0x1177,0x297B,goto,0x17B,instruction
0x1178,0x1683,bsf,"0x03, 5",instruction
0x1179,0x164D,bsf,"0x4D, 4",instruction
0x117A,0x1283,bcf,"0x03, 5",instruction
0x117B,0x1C88,btfss,"0x08, 1",instruction
0x117C,0x2980,goto,0x180,instruction
0x117D,0x1683,bsf,"0x03, 5",instruction
0x117E,0x16CD,bsf,"0x4D, 5",instruction
0x117F,0x1283,bcf,"0x03, 5",instruction
0x1180,0x1E08,btfss,"0x08, 4",instruction
0x1181,0x2985,goto,0x185,instruction
0x1182,0x1683,bsf,"0x03, 5",instruction
0x1183,0x174D,bsf,"0x4D, 6",instruction
0x1184,0x1283,bcf,"0x03, 5",instruction
0x1185,0x1C89,btfss,"0x09, 1",instruction
0x1186,0x298A,goto,0x18A,instruction
0x1187,0x1683,bsf,"0x03, 5",instruction
0x1188,0x17CD,bsf,"0x4D, 7",instruction
0x1189,0x1283,bcf,"0x03, 5",instruction
0x118A,0x1683,bsf,"0x03, 5",instruction
0x118B,0x29EB,goto,0x1EB,instruction
0x118C,0x1683,bsf,"0x03, 5",instruction
0x118D,0x01CD,clrf,0x4D,instruction
0x118E,0x1283,bcf,"0x03, 5",instruction
0x118F,0x1C86,btfss,"0x06, 1",instruction
0x1190,0x2994,goto,0x194,instruction
0x1191,0x1683,bsf,"0x03, 5",instruction
0x1192,0x144D,bsf,"0x4D, 0",instruction
0x1193,0x1283,bcf,"0x03, 5",instruction
0x1194,0x1E86,btfss,"0x06, 5",instruction
0x1195,0x2999,goto,0x199,instruction
0x1196,0x1683,bsf,"0x03, 5",instruction
0x1197,0x14CD,bsf,"0x4D, 1",instruction
0x1198,0x1283,bcf,"0x03, 5",instruction
0x1199,0x1ED6,btfss,"0x56, 5",instruction
0x119A,0x299E,goto,0x19E,instruction
0x119B,0x1683,bsf,"0x03, 5",instruction
0x119C,0x154D,bsf,"0x4D, 2",instruction
0x119D,0x1283,bcf,"0x03, 5",instruction
0x119E,0x1FD6,btfss,"0x56, 7",instruction
0x119F,0x29A3,goto,0x1A3,instruction
0x11A0,0x1683,bsf,"0x03, 5",instruction
0x11A1,0x15CD,bsf,"0x4D, 3",instruction
0x11A2,0x1283,bcf,"0x03, 5",instruction
0x11A3,0x1683,bsf,"0x03, 5",instruction
0x11A4,0x29EB,goto,0x1EB,instruction
0x11A5,0x1683,bsf,"0x03, 5",instruction
0x11A6,0x0822,movf,"0x22, W",instruction
0x11A7,0x00CD,movwf,0x4D,instruction
0x11A8,0x29EB,goto,0x1EB,instruction
0x11A9,0x0834,movf,"0x34, W",instruction
0x11AA,0x1683,bsf,"0x03, 5",instruction
0x11AB,0x00CD,movwf,0x4D,instruction
0x11AC,0x29EB,goto,0x1EB,instruction
0x11AD,0x1683,bsf,"0x03, 5",instruction
0x11AE,0x01CD,clrf,0x4D,instruction
0x11AF,0x1283,bcf,"0x03, 5",instruction
0x11B0,0x1C2D,btfss,"0x2D, 0",instruction
0x11B1,0x29B5,goto,0x1B5,instruction
0x11B2,0x1683,bsf,"0x03, 5",instruction
0x11B3,0x144D,bsf,"0x4D, 0",instruction
0x11B4,0x1283,bcf,"0x03, 5",instruction
0x11B5,0x1CAD,btfss,"0x2D, 1",instruction
0x11B6,0x29BA,goto,0x1BA,instruction
0x11B7,0x1683,bsf,"0x03, 5",instruction
0x11B8,0x14CD,bsf,"0x4D, 1",instruction
0x11B9,0x1283,bcf,"0x03, 5",instruction
0x11BA,0x1E06,btfss,"0x06, 4",instruction
0x11BB,0x29BF,goto,0x1BF,instruction
0x11BC,0x1683,bsf,"0x03, 5",instruction
0x11BD,0x154D,bsf,"0x4D, 2",instruction
0x11BE,0x1283,bcf,"0x03, 5",instruction
0x11BF,0x1683,bsf,"0x03, 5",instruction
0x11C0,0x29EB,goto,0x1EB,instruction
0x11C1,0x0C45,rrf,"0x45, W",instruction
0x11C2,0x00FA,movwf,0x7A,instruction
0x11C3,0x0C44,rrf,"0x44, W",instruction
0x11C4,0x00F9,movwf,0x79,instruction
0x11C5,0x0CFA,rrf,"0x7A, F",instruction
0x11C6,0x0CF9,rrf,"0x79, F",instruction
0x11C7,0x0CFA,rrf,"0x7A, F",instruction
0x11C8,0x0CF9,rrf,"0x79, F",instruction
0x11C9,0x0CFA,rrf,"0x7A, F",instruction
0x11CA,0x0CF9,rrf,"0x79, F",instruction
0x11CB,0x0879,movf,"0x79, W",instruction
0x11CC,0x1683,bsf,"0x03, 5",instruction
0x11CD,0x00CD,movwf,0x4D,instruction
0x11CE,0x29EB,goto,0x1EB,instruction
0x11CF,0x3005,movlw,0x05,instruction
